id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD020692,C00750,P001,Jan 02 2022,4,13067.11,livré,Meknès,mobile_payment,L045,2022-01-08
CMD001128,C06116,P002,22/11/2023,4,11623.16,livré,fes,mobile_payment,L035,2023-11-27
CMD044869,C05111,P026,May 27 2023,5,307.12,annulé,Fès,mobile_payment,L013,
CMD029458,C00297,P009,May 09 2022,1,11295.94,annule,Fès,mobile_payment,L010,
CMD009556,C07452,P027,03/02/2024,5,279.9,en_cours,Marrakech,cash_delivery,L037,
CMD023847,C04987,P023,Mar 30 2023,3,1353.02,en_cours,RABAT,carte_bancaire,L027,
CMD028475,C03547,P031,Nov 22 2024,2,83.04,en_cours,casa,mobile_payment,L038,
CMD045278,C02818,P024,27/08/2024,4,1339.48,DONE,CASA,mobile_payment,L049,2024-09-02
CMD036291,C03208,P014,2022-08-29,4,440.14,en_cours,Tanger,cash_delivery,L050,
CMD043626,C00837,P017,Nov 02 2022,1,882.86,annulé,Fès,mobile_payment,L023,
CMD009572,C05156,P002,19/07/2022,4,12010.99,DONE,rbt,virement,L031,2022-07-20
CMD032825,C00931,P017,2024-09-06,5,1017.28,en_cours,Marrakech,mobile_payment,L014,
CMD009236,C04787,P012,Jul 11 2024,1,1492.93,en_cours,Tanger,carte_bancaire,,
CMD042641,C06033,P009,17/04/2023,1,13101.35,retourné,Fès,cash_delivery,L028,
CMD011735,C05944,P016,2024-09-01,1,8251.03,livré,Fès,cash_delivery,L002,2024-09-07
CMD042832,C05724,P032,Jan 09 2023,2,86.35,KO,mkch,cash_delivery,L042,
CMD023002,C01589,P021,Apr 26 2023,3,653.49,livre,Casablanca,mobile_payment,L005,2023-04-30
CMD004852,C05108,P011,2024-08-02,1,3291.7,annule,fes,carte_bancaire,L023,
CMD026723,C04382,P005,2022-08-12,2,10031.2,en_cours,Oujda,virement,L047,
CMD004094,C01843,P018,Dec 30 2024,4,833.98,livré,tanger,virement,L034,2025-01-05
CMD033322,C06388,P001,Jul 14 2023,4,13303.85,retourné,Agadir,mobile_payment,L024,
CMD024836,C06302,P003,19/04/2022,3,7037.38,annule,Fès,carte_bancaire,L016,
CMD017081,C06801,P016,07/08/2024,1,8346.34,en_cours,Agadir,virement,L025,
CMD044888,C04395,P022,2023-06-30,4,2240.38,livré,RABAT,mobile_payment,L041,2023-07-01
CMD006246,C06450,P004,2022-07-27,2,5851.12,retourne,Casablanca,carte_bancaire,L040,
CMD004883,C04877,P031,Jan 01 2022,3,89.78,KO,Tanger,carte_bancaire,L013,
CMD015725,C01186,P018,09/06/2022,1,901.42,retourne,Marrakech,mobile_payment,L021,
CMD001465,C04628,P007,Jan 11 2024,1,13086.04,livré,TNG,carte_bancaire,L042,2024-01-14
CMD035194,C02370,P006,2024-04-19,2,14239.03,en_cours,Kénitra,virement,L028,
CMD018183,C01089,P022,Apr 03 2023,4,2773.76,retourné,Tétouan,carte_bancaire,L047,
CMD024726,C06786,P008,26/10/2023,5,14642.56,DONE,Rabat,mobile_payment,L013,2023-10-29
CMD025632,C01846,P019,Nov 27 2022,1,366.92,livré,RABAT,carte_bancaire,L022,2022-11-28
CMD018046,C07954,P018,2024-01-10,5,744.44,annulé,Kénitra,cash_delivery,L033,
CMD015102,C00453,P018,22/11/2023,4,829.52,en_cours,Casablanca,mobile_payment,L021,
CMD044667,C03107,P003,Dec 21 2022,5,7899.51,retourné,mkch,carte_bancaire,L009,
CMD033797,C07579,P023,03/04/2022,4,1465.41,en_cours,Oujda,virement,L018,
CMD005287,C00661,P025,May 10 2024,5,974.28,annulé,Tanger,cash_delivery,L002,
CMD024689,C06608,P010,Sep 07 2022,4,9826.26,en_cours,Meknès,mobile_payment,L001,
CMD009890,C04230,P016,Jan 28 2024,3,7277.95,livré,Fès,mobile_payment,L024,2024-02-03
CMD042427,C01679,P010,2022-09-18,2,8980.16,KO,Tanger,virement,L033,
CMD031743,C04777,P003,Oct 20 2024,1,7435.07,annulé,Kénitra,mobile_payment,L020,
CMD014837,C01820,P012,25/06/2022,1,1285.03,DONE,Casablanca,virement,L018,2022-06-26
CMD020256,C07953,P004,Jun 28 2022,1,7291.47,retourné,Oujda,carte_bancaire,L010,
CMD011840,C04935,P004,2022-10-06,4,7197.02,annule,Casablanca,mobile_payment,L030,
CMD039717,C03596,P030,Nov 01 2022,5,161.48,annulé,Oujda,cash_delivery,L025,
CMD033136,C06447,P005,2022-12-11,5,10363.05,annule,Tétouan,carte_bancaire,L049,
CMD043780,C04865,P019,Nov 10 2024,5,373.22,retourné,Tnja,mobile_payment,,
CMD040153,C06452,P035,2024-03-02,1,135.86,KO,TANGER,cash_delivery,L036,
CMD035917,C00192,P017,26/10/2023,1,989.86,annulé,Marrakech,carte_bancaire,L034,
CMD018845,C05212,P022,Nov 01 2022,3,2378.61,livré,Casablanca,mobile_payment,L032,2022-11-02
CMD033380,C07616,P019,Dec 22 2022,5,397.59,livré,Meknès,mobile_payment,L048,2022-12-25
CMD030150,C02558,P024,23/02/2023,1,1322.78,livré,Rabat,virement,L047,2023-02-28
CMD006602,C07086,P008,14/05/2022,5,13438.84,annulé,Tétouan,carte_bancaire,L046,
CMD039129,C03943,P008,2024-10-01,1,14012.36,retourné,tanger,cash_delivery,L020,
CMD008880,C05631,P007,28/06/2024,2,15487.2,annulé,Marrakech,mobile_payment,L032,
CMD048275,C03907,P024,Mar 24 2024,4,1337.73,DONE,tanger,cash_delivery,L046,2024-03-26
CMD048913,C06484,P005,2022-03-27,3,10784.02,livré,fes,mobile_payment,L038,2022-03-28
CMD012754,C05490,P031,Apr 29 2022,4,82.27,annulé,Fès,virement,L045,
CMD015208,C05654,P011,Mar 03 2024,4,2582.9,retourné,RABAT,mobile_payment,L025,
CMD047864,C03824,P010,Jul 05 2024,3,10163.8,retourné,Casablanca,mobile_payment,L002,
CMD024394,C00368,P035,2023-10-06,5,107.19,livré,Oujda,mobile_payment,L040,2023-10-08
CMD030960,C06232,P030,13/04/2022,1,162.14,livré,Kénitra,mobile_payment,L047,2022-04-18
CMD014464,C03689,P030,25/12/2023,4,127.48,retourne,Rabat,cash_delivery,L020,
CMD024190,C06486,P032,Dec 13 2024,2,70.79,annulé,Tétouan,mobile_payment,L013,
CMD033047,C07221,P016,2022-06-21,4,6638.6,livre,Fès,cash_delivery,L041,2022-06-28
CMD025045,C02196,P015,May 08 2022,3,8713.09,retourné,Casablanca,mobile_payment,L026,
CMD029029,C00049,P023,Apr 20 2022,2,1332.12,KO,tanger,carte_bancaire,L013,
CMD041321,C07135,P002,Mar 18 2024,3,11643.93,en_cours,Oujda,cash_delivery,L019,
CMD025681,C07577,P033,May 07 2022,1,124.64,retourné,Meknès,carte_bancaire,L035,
CMD021420,C07475,P001,2022-10-20,5,12204.44,livré,mkch,mobile_payment,L049,2022-10-23
CMD008327,C01251,P034,2022-08-11,3,146.65,KO,Agadir,cash_delivery,L047,
CMD011563,C02039,P022,Jul 23 2024,5,2391.58,livré,Meknès,mobile_payment,L042,2024-07-25
CMD038399,C06957,P005,28/02/2023,5,11278.28,retourné,mkch,cash_delivery,L030,
CMD035982,C03552,P002,2022-04-27,1,10106.65,annule,Fès,virement,L025,
CMD039296,C00798,P035,26/08/2024,5,118.97,LIVRE,tanger,mobile_payment,L023,2024-08-27
CMD033620,C04736,P010,2023-08-02,3,8422.29,retourne,Tanger,mobile_payment,L021,
CMD042054,C01136,P012,2023-04-26,1,1685.05,en_cours,Agadir,carte_bancaire,L004,
CMD031331,C01991,P009,09/11/2024,3,13376.04,annulé,Tanger,carte_bancaire,L041,
CMD031769,C00658,P029,09/07/2022,2,211.18,retourné,Rabat,mobile_payment,L025,
CMD024900,C04280,P004,May 14 2023,5,6428.07,retourne,Agadir,mobile_payment,L004,
CMD013014,C06641,P021,2023-07-28,3,684.7,annulé,Meknès,mobile_payment,L018,
CMD017999,C02443,P014,2023-04-15,3,420.84,retourne,Agadir,virement,L025,
CMD002300,C07649,P034,Dec 05 2023,3,188.7,DONE,TNG,virement,L013,2023-12-12
CMD042356,C07594,P032,Aug 25 2023,1,76.58,LIVRE,Fès,mobile_payment,,2023-09-01
CMD028297,C02464,P035,Aug 19 2022,5,113.94,en_cours,Meknès,carte_bancaire,L040,
CMD002187,C02459,P028,2022-08-28,3,438.26,DONE,Marrakech,mobile_payment,L015,2022-09-03
CMD019772,C07508,P004,2024-05-24,1,5845.22,OK,Tanger,virement,,
CMD015394,C06725,P018,Apr 17 2022,3,714.11,DONE,Kénitra,mobile_payment,L047,2022-04-20
CMD031810,C03549,P012,2024-05-19,2,1483.79,en_cours,Tnja,cash_delivery,L015,
CMD039519,C04145,P031,23/11/2024,2,96.82,retourné,Tanger,mobile_payment,,
CMD022705,C06067,P010,23/09/2022,3,9188.61,livre,Marrakech,cash_delivery,L026,2022-09-29
CMD019970,C04250,P009,2023-05-16,1,10301.44,DONE,Meknès,mobile_payment,L032,2023-05-17
CMD033177,C06645,P026,2022-05-14,5,337.64,retourne,Agadir,cash_delivery,L001,
CMD040570,C00451,P006,2024-09-15,3,16366.62,retourné,Marrakech,mobile_payment,L025,
CMD025163,C01260,P034,Apr 30 2022,3,152.62,en_cours,TANGER,mobile_payment,L011,
CMD014459,C04210,P022,Oct 29 2024,3,2314.91,LIVRE,tanger,cash_delivery,L009,2024-10-31
CMD004661,C01026,P010,Jun 22 2022,1,8729.07,livré,Agadir,cash_delivery,L003,2022-06-28
CMD006395,C00352,P012,2022-11-07,5,1511.87,en_cours,Tétouan,cash_delivery,L048,
CMD000649,C04182,P035,Oct 25 2023,4,116.78,LIVRE,rbt,virement,L032,2023-10-30
CMD047482,C05200,P014,Dec 31 2024,3,380.01,livré,Agadir,virement,L006,2025-01-07
CMD014515,C06736,P005,04/11/2022,1,9393.7,retourne,Meknès,virement,L009,
CMD045712,C07409,P018,01/07/2023,2,746.3,annulé,tanger,cash_delivery,L008,
CMD001393,C00939,P002,28/01/2024,1,12998.88,annulé,RABAT,carte_bancaire,L045,
CMD006015,C05602,P032,2024-04-18,5,90.67,retourné,TANGER,mobile_payment,L047,
CMD047887,C04047,P018,Sep 20 2023,1,818.86,annule,TANGER,carte_bancaire,L030,
CMD046289,C00607,P006,2022-04-28,1,16495.24,en_cours,Oujda,carte_bancaire,L043,
CMD004549,C06495,P029,2023-10-09,2,223.25,DONE,Kénitra,cash_delivery,L039,2023-10-11
CMD043360,C00017,P033,Jan 30 2023,4,110.75,retourne,Casablanca,virement,L026,
CMD029103,C05058,P022,24/06/2024,5,2595.96,OK,TANGER,mobile_payment,L043,
CMD014977,C01631,P032,2023-03-27,1,89.61,annulé,Tanger,carte_bancaire,L028,
CMD006883,C04133,P035,Mar 14 2022,2,109.04,DONE,Fès,virement,L010,2022-03-16
CMD038392,C02600,P013,07/02/2023,2,879.23,livre,Marrakech,virement,L050,2023-02-10
CMD048030,C02602,P010,Jun 26 2022,2,9326.94,retourné,Meknès,mobile_payment,L039,
CMD018425,C03619,P014,Mar 07 2023,3,363.16,livre,Tanger,carte_bancaire,L005,2023-03-09
CMD039476,C01751,P004,24/06/2022,5,5972.13,annulé,Tétouan,cash_delivery,L024,
CMD036006,C06528,P017,2023-01-17,1,912.33,livré,casa,virement,L031,2023-01-21
CMD040396,C05180,P029,Feb 10 2024,5,228.09,annulé,Agadir,mobile_payment,L039,
CMD006989,C05547,P013,06/07/2024,1,953.65,KO,tanger,mobile_payment,,
CMD009124,C04012,P034,2024-04-28,3,150.77,retourne,Tanger,cash_delivery,L027,
CMD010419,C01198,P019,16/08/2024,3,377.44,livre,Tnja,carte_bancaire,L008,2024-08-22
CMD006206,C05635,P019,13/11/2024,4,360.96,livré,CASA,mobile_payment,L046,2024-11-17
CMD004403,C02209,P005,Aug 04 2022,1,8878.3,retourné,Tanger,virement,L015,
CMD017835,C07635,P018,06/06/2024,4,842.81,livré,Tétouan,cash_delivery,L016,2024-06-07
CMD040251,C01875,P018,08/07/2023,2,681.94,annulé,Marrakech,mobile_payment,L008,
CMD006234,C06080,P033,2024-04-09,3,119.11,retourné,Tétouan,mobile_payment,L035,
CMD006254,C06569,P031,25/04/2022,2,84.45,annule,rbt,carte_bancaire,L005,
CMD043831,C05745,P028,2022-03-31,1,439.16,livre,Casablanca,virement,L003,2022-04-07
CMD009862,C06117,P035,2022-06-10,3,123.59,annule,rbt,cash_delivery,L032,
CMD042403,C03151,P028,2022-08-22,4,401.54,en_cours,Tanger,mobile_payment,L025,
CMD002991,C04414,P015,Apr 22 2023,4,8244.43,en_cours,Tétouan,cash_delivery,L033,
CMD010264,C07224,P030,12/06/2022,2,170.2,KO,Tétouan,cash_delivery,L004,
CMD020934,C01850,P025,12/03/2023,5,984.76,LIVRE,Casablanca,cash_delivery,L007,2023-03-19
CMD035471,C04608,P029,05/10/2022,5,213.12,annulé,Agadir,virement,L027,
CMD006740,C06575,P011,May 15 2024,5,2658.36,livré,Oujda,mobile_payment,L021,2024-05-17
CMD001390,C01959,P035,2022-05-02,5,131.01,KO,Agadir,cash_delivery,L038,
CMD039544,C03229,P019,2024-07-20,1,361.09,livre,Fès,cash_delivery,L019,2024-07-22
CMD017516,C02294,P001,19/02/2023,4,14432.62,en_cours,tanger,virement,L038,
CMD005263,C00107,P001,Aug 08 2024,1,12092.34,livré,Kénitra,cash_delivery,,2024-08-09
CMD046185,C05743,P029,2024-01-11,2,218.14,LIVRE,RABAT,mobile_payment,L036,2024-01-18
CMD049242,C03388,P016,Aug 31 2024,2,7228.92,KO,Agadir,carte_bancaire,L008,
CMD020547,C03737,P033,19/08/2024,1,111.21,en_cours,Tanger,virement,,
CMD015122,C05191,P022,15/10/2022,4,2729.62,LIVRE,Oujda,virement,L013,2022-10-17
CMD026561,C05877,P025,May 05 2024,5,993.76,retourne,Oujda,cash_delivery,L034,
CMD009265,C02653,P026,25/02/2023,1,276.17,annulé,Kénitra,virement,,
CMD045464,C06925,P002,20/01/2022,4,10556.63,en_cours,Rabat,cash_delivery,L049,
CMD012725,C04368,P033,2024-10-13,1,121.08,retourne,Rabat,mobile_payment,L036,
CMD016160,C01446,P024,2023-11-17,4,1349.24,livré,fes,carte_bancaire,L015,2023-11-23
CMD012436,C07502,P021,Feb 16 2022,4,511.17,en_cours,Kénitra,virement,L017,
CMD027078,C00201,P011,Jul 20 2024,1,3228.4,livré,Oujda,carte_bancaire,L014,2024-07-25
CMD009684,C03172,P002,17/01/2022,5,12602.73,OK,Kénitra,virement,L025,
CMD048446,C04296,P029,2022-10-29,3,216.23,livré,Agadir,virement,L014,2022-11-04
CMD036335,C07536,P008,Dec 21 2023,1,14064.55,DONE,Kénitra,cash_delivery,L009,2023-12-25
CMD020392,C04767,P030,2022-02-07,5,151.79,retourne,mkch,carte_bancaire,L050,
CMD024182,C00565,P003,Feb 19 2022,3,8223.7,KO,Agadir,virement,L028,
CMD030137,C05759,P010,2023-01-24,1,9303.1,LIVRE,TNG,cash_delivery,L032,2023-01-27
CMD030856,C00397,P021,2024-09-28,4,667.73,retourné,Kénitra,virement,L013,
CMD034616,C00449,P026,2024-12-22,5,289.67,en_cours,Kénitra,mobile_payment,L037,
CMD025925,C04209,P013,2023-01-31,2,784.66,DONE,fes,carte_bancaire,L019,2023-02-01
CMD022459,C04941,P009,2024-03-11,3,13013.23,LIVRE,rbt,mobile_payment,L034,2024-03-18
CMD011905,C06643,P013,23/06/2023,4,954.32,LIVRE,fes,virement,L014,2023-06-28
CMD001443,C03270,P014,15/10/2022,3,360.34,annule,TNG,virement,L017,
CMD046538,C01582,P025,05/06/2023,5,1003.0,annulé,Oujda,carte_bancaire,L013,
CMD023979,C00381,P009,15/02/2023,5,12443.45,en_cours,Tnja,virement,L025,
CMD046045,C05511,P015,2024-06-19,4,7758.0,DONE,RABAT,virement,L048,2024-06-26
CMD026467,C00560,P013,2023-01-31,2,802.29,en_cours,CASA,virement,L008,
CMD014748,C07350,P001,Jul 11 2023,4,11492.64,livré,TANGER,cash_delivery,L031,2023-07-17
CMD012137,C07721,P004,08/01/2023,5,6025.75,en_cours,Tétouan,virement,L037,
CMD049920,C03459,P012,May 26 2024,1,1442.62,en_cours,Casablanca,carte_bancaire,L036,
CMD012493,C06911,P024,28/03/2023,1,1221.28,en_cours,mkch,carte_bancaire,L044,
CMD011033,C00427,P033,2024-08-18,1,137.77,LIVRE,Rabat,virement,L036,2024-08-19
CMD035953,C07266,P022,Jan 31 2024,3,2491.18,LIVRE,mkch,cash_delivery,L009,2024-02-05
CMD027518,C04381,P014,2022-03-06,1,396.84,retourné,Meknès,mobile_payment,L030,
CMD041908,C02665,P034,2023-03-16,1,176.89,LIVRE,mkch,virement,L028,2023-03-23
CMD029259,C01435,P027,Apr 28 2022,3,221.12,OK,Casablanca,cash_delivery,L007,
CMD044813,C04789,P020,2024-11-17,3,508.46,annule,Rabat,virement,L034,
CMD042489,C01155,P030,2024-01-20,2,151.81,en_cours,Agadir,virement,L047,
CMD008762,C00050,P001,Sep 13 2022,4,12416.65,retourne,CASA,carte_bancaire,L035,
CMD005134,C07748,P014,Feb 10 2022,4,367.68,en_cours,Rabat,virement,L050,
CMD005439,C01063,P006,11/06/2024,4,0.0,en_cours,rbt,carte_bancaire,L014,
CMD017087,C02781,P018,15/01/2022,1,873.21,retourné,Oujda,virement,L006,
CMD020042,C00812,P027,2022-02-02,2,261.28,annule,Rabat,mobile_payment,,
CMD007463,C07588,P022,Dec 18 2023,1,2568.3,retourné,Meknès,cash_delivery,L017,
CMD047000,C00989,P028,2023-05-11,5,385.18,LIVRE,RABAT,carte_bancaire,L022,2023-05-15
CMD042668,C02114,P002,2022-11-06,2,11468.97,annulé,RABAT,carte_bancaire,L023,
CMD024192,C05621,P002,Jun 29 2022,2,12707.68,en_cours,Oujda,virement,L025,
CMD016498,C06997,P034,10/06/2022,3,176.55,LIVRE,Meknès,mobile_payment,L048,2022-06-15
CMD033789,C06002,P017,Dec 02 2024,1,962.07,livré,Casablanca,cash_delivery,L050,2024-12-08
CMD000912,C06815,P035,09/07/2024,2,107.3,DONE,Fès,mobile_payment,L045,2024-07-14
CMD002773,C02681,P025,07/08/2022,1,977.26,annulé,RABAT,mobile_payment,L018,
CMD040670,C06566,P002,May 10 2023,4,11678.64,annulé,Marrakech,mobile_payment,L046,
CMD002352,C07134,P019,Oct 03 2023,3,316.17,retourné,fes,cash_delivery,L016,
CMD021485,C04679,P033,Oct 05 2024,1,127.9,annulé,Kénitra,carte_bancaire,L021,
CMD036857,C02999,P030,08/11/2024,1,152.04,OK,Agadir,cash_delivery,L004,
CMD032905,C00437,P032,2024-06-07,1,73.66,OK,Tétouan,cash_delivery,L044,
CMD018987,C04631,P034,Nov 07 2024,2,166.57,retourné,Rabat,cash_delivery,L020,
CMD012832,C07676,P009,Dec 15 2023,5,11509.05,annulé,Rabat,cash_delivery,L047,
CMD003943,C05887,P018,2024-05-08,5,687.17,livré,CASA,virement,L028,2024-05-10
CMD042449,C00987,P013,Nov 10 2022,2,910.18,livre,Casablanca,carte_bancaire,L006,2022-11-15
CMD011355,C06559,P027,Jul 01 2022,3,222.87,annulé,Casablanca,cash_delivery,L039,
CMD033068,C01241,P004,Jan 08 2023,3,6673.22,retourné,Marrakech,virement,L010,
CMD004108,C03890,P008,Mar 21 2024,5,14288.3,retourne,Meknès,virement,L031,
CMD002596,C03694,P018,Dec 21 2023,5,866.11,retourné,rbt,cash_delivery,L010,
CMD043784,C04132,P034,Dec 15 2023,1,168.64,livré,Rabat,cash_delivery,L028,2023-12-21
CMD002443,C06486,P008,15/08/2022,4,12518.95,annulé,tanger,cash_delivery,L037,
CMD024641,C02281,P029,14/07/2022,4,192.82,livré,Fès,virement,,2022-07-15
CMD001296,C06798,P006,Nov 15 2022,3,12811.43,livré,Kénitra,carte_bancaire,L008,2022-11-20
CMD035908,C04374,P035,2022-08-20,6,129.95,en_cours,casa,cash_delivery,L046,
CMD002650,C03692,P003,Nov 04 2022,5,8628.31,retourne,Fès,mobile_payment,L049,
CMD039495,C00931,P026,2023-02-08,4,287.99,DONE,Agadir,virement,L006,2023-02-09
CMD001808,C07433,P024,01/09/2023,4,1363.25,en_cours,Agadir,carte_bancaire,,
CMD044962,C06056,P028,27/05/2023,5,377.27,retourné,Kénitra,virement,L010,
CMD002862,C01094,P010,2023-02-25,1,8037.48,retourné,mkch,carte_bancaire,L048,
CMD012595,C06797,P008,2022-06-20,1,11453.94,livre,Oujda,carte_bancaire,L020,2022-06-22
CMD009332,C05351,P003,Jun 26 2022,4,9054.06,KO,Tanger,mobile_payment,L027,
CMD008898,C03840,P017,Dec 28 2022,4,1020.26,retourne,Casablanca,mobile_payment,L008,
CMD009312,C04790,P026,2024-02-09,2,310.95,annulé,casa,virement,L009,
CMD000919,C02064,P035,07/06/2022,4,126.78,en_cours,Fès,cash_delivery,L033,
CMD049656,C01222,P031,2024-11-09,5,100.53,retourne,Tanger,cash_delivery,,
CMD035609,C04049,P012,2024-12-18,5,1297.41,OK,Tétouan,carte_bancaire,L046,
CMD001749,C05599,P008,29/05/2023,5,11178.84,livré,Marrakech,carte_bancaire,L046,2023-05-31
CMD022820,C00120,P024,27/05/2024,2,1293.91,livre,rbt,mobile_payment,L010,2024-05-30
CMD020146,C01499,P006,2022-07-13,4,17064.55,retourné,fes,cash_delivery,L039,
CMD024526,C00102,P022,17/03/2023,3,2654.88,annulé,Oujda,virement,L024,
CMD048052,C03348,P027,2024-09-25,4,269.22,annulé,Oujda,virement,L025,
CMD029901,C02228,P018,2024-09-10,4,829.06,retourné,Tnja,carte_bancaire,L044,
CMD022549,C04657,P019,May 05 2024,3,386.04,annulé,mkch,mobile_payment,L045,
CMD040105,C02625,P020,19/11/2022,1,393.18,livré,Agadir,virement,L021,2022-11-22
CMD004564,C04321,P018,2023-06-19,3,682.62,retourné,rbt,mobile_payment,L010,
CMD047687,C05973,P020,22/03/2024,1,468.5,annulé,Meknès,mobile_payment,L003,
CMD033223,C06412,P025,Jul 12 2022,4,1027.58,LIVRE,Kénitra,virement,L041,2022-07-14
CMD004620,C07645,P025,12/10/2022,-1,1079.53,OK,Tanger,cash_delivery,L035,
CMD008154,C04304,P030,06/04/2022,5,142.11,annulé,Marrakech,cash_delivery,L015,
CMD007812,C01052,P011,Jan 19 2024,3,2824.87,DONE,Tétouan,carte_bancaire,L045,2024-01-24
CMD009271,C06993,P016,Aug 21 2024,5,7688.63,OK,Agadir,cash_delivery,,
CMD011427,C05142,P007,Dec 21 2022,2,13698.68,retourné,Casablanca,mobile_payment,L035,
CMD002159,C02165,P015,15/05/2023,2,9578.42,retourne,Rabat,carte_bancaire,L024,
CMD024583,C04603,P020,Mar 14 2024,5,382.35,en_cours,Agadir,carte_bancaire,L047,
CMD013703,C07390,P030,24/11/2024,1,170.87,annulé,Agadir,cash_delivery,L010,
CMD032230,C07807,P029,11/12/2022,5,214.9,LIVRE,Oujda,cash_delivery,L014,2022-12-15
CMD033494,C05040,P019,Aug 26 2023,2,367.88,KO,Tnja,cash_delivery,L032,
CMD034214,C07591,P008,14/10/2024,2,13641.76,DONE,fes,cash_delivery,L034,2024-10-16
CMD013060,C03754,P031,2023-09-22,5,99.61,livre,Kénitra,cash_delivery,L013,2023-09-25
CMD016829,C07990,P016,16/04/2022,3,7484.59,annulé,Agadir,mobile_payment,L022,
CMD035718,C00126,P019,2023-10-31,2,330.35,en_cours,casa,virement,L033,
CMD007659,C07121,P009,Jan 15 2024,2,10501.64,retourné,Casablanca,cash_delivery,L024,
CMD043549,C05948,P026,2023-02-26,3,278.56,KO,rbt,carte_bancaire,L036,
CMD012610,C01357,P004,Jul 20 2024,4,5962.06,livré,Tétouan,carte_bancaire,L001,2024-07-27
CMD007063,C02379,P010,2022-09-05,-3,9862.89,livré,Agadir,mobile_payment,L013,2022-09-06
CMD030279,C02642,P004,Sep 12 2023,1,6154.32,OK,Rabat,cash_delivery,L008,
CMD013434,C01293,P013,02/07/2023,1,965.49,annulé,rbt,carte_bancaire,L019,
CMD008569,C06048,P001,Aug 16 2023,1,11317.49,livré,Tanger,virement,L042,2023-08-18
CMD003270,C01613,P025,27/02/2023,4,1090.19,annule,casa,carte_bancaire,L041,
CMD010587,C00615,P020,07/09/2024,3,386.62,en_cours,Rabat,virement,L038,
CMD023874,C02868,P021,Jan 16 2022,3,516.73,retourné,Tétouan,carte_bancaire,L005,
CMD019894,C04063,P021,2023-11-25,1,658.03,KO,mkch,cash_delivery,L010,
CMD008403,C00863,P021,22/02/2022,3,521.28,OK,Oujda,cash_delivery,L045,
CMD020877,C04960,P010,Mar 04 2023,3,9781.82,en_cours,rbt,cash_delivery,L050,
CMD026408,C01852,P001,01/10/2023,3,14707.04,LIVRE,Agadir,cash_delivery,L042,2023-10-07
CMD005862,C00893,P017,17/12/2024,1,1009.57,retourne,Fès,carte_bancaire,L032,
CMD038327,C07350,P019,2023-09-24,3,372.26,en_cours,Agadir,cash_delivery,L004,
CMD035853,C01910,P004,09/09/2024,3,5598.75,annulé,Rabat,carte_bancaire,L003,
CMD007937,C06669,P027,Jun 11 2024,2,260.58,DONE,Tétouan,virement,,2024-06-18
CMD043231,C05149,P022,01/09/2024,4,2516.8,annulé,Meknès,cash_delivery,L012,
CMD016420,C03278,P011,2024-12-14,2,0.0,livre,Rabat,virement,L027,2024-12-18
CMD014866,C03679,P002,2023-12-29,4,11934.77,retourné,Marrakech,carte_bancaire,L026,
CMD033125,C01689,P011,2024-10-30,5,2782.69,retourne,CASA,virement,L035,
CMD030551,C00626,P001,02/06/2024,2,12526.98,retourné,Meknès,mobile_payment,L018,
CMD031915,C03825,P010,2023-11-09,5,8770.47,en_cours,CASA,mobile_payment,L034,
CMD024080,C00314,P013,Jan 17 2024,4,1015.27,livré,Tétouan,virement,L002,2024-01-23
